0.002000 3.650000 12.015717 200 0.400000
0.004000 0.650000 12.406141 199 0.798000
0.006000 0.750000 8.910997 199 1.196000
0.008000 5.100000 3.535100 199 1.594000
0.010000 9.650000 -6.209835 198 1.990000
0.012000 25.050000 -9.484454 198 2.386000
0.014000 45.200000 -6.978103 197 2.780000
0.016000 53.300000 6.984452 196 3.172000
0.018001 60.250000 13.384810 195 3.562195
0.020001 56.550000 15.948904 194 3.950195
0.022002 54.150000 4.300073 193 4.336388
0.024003 53.550000 -2.000602 192 4.720580
0.026004 55.750000 -8.132918 190 5.100770
0.028004 61.900000 -3.719963 189 5.478770
0.030005 66.350000 0.480144 187 5.852957
0.032006 67.150000 8.139284 185 6.223142
0.034006 65.800000 9.297456 184 6.591142
0.036006 63.350000 7.176713 182 6.955142
0.038007 62.400000 2.197832 179 7.313321
0.040007 60.000000 2.388780 177 7.667321
0.042007 54.050000 5.449018 175 8.017321
0.044008 50.150000 5.640710 172 8.361493
0.046008 44.300000 4.491431 170 8.701493
0.048008 42.950000 2.197832 167 9.035493
0.050009 42.700000 -1.237112 164 9.363657
0.052009 44.100000 -2.382472 161 9.685657
0.054009 45.050000 -0.664646 158 10.001657
0.056009 46.000000 2.197832 155 10.311657
0.058010 44.200000 8.524946 152 10.615809
0.060010 42.550000 11.820718 149 10.913809
0.062010 38.350000 11.820718 145 11.203809
0.064011 36.550000 7.753994 142 11.487951
0.066011 34.300000 0.670949 138 11.763951
0.068011 35.100000 -2.191525 135 12.033951
0.070011 36.300000 -3.528786 131 12.295951
0.072011 38.600000 1.052583 127 12.549951
0.074012 38.800000 4.108763 123 12.796074
0.076012 37.800000 8.524946 119 13.034074
0.078012 34.550000 9.490844 115 13.264074
0.080012 31.000000 9.297456 111 13.486074
0.082012 29.650000 6.792270 107 13.700074
0.084012 27.950000 5.640710 102 13.904074
0.086012 27.450000 4.108763 98 14.100074
0.088012 26.950000 3.343961 94 14.288074
0.090013 26.800000 2.961792 89 14.466163
0.092013 26.550000 2.388780 85 14.636163
0.094013 25.700000 2.770758 80 14.796163
0.096013 24.100000 5.065815 75 14.946163
0.098013 23.200000 8.332068 71 15.088163
0.100013 20.900000 9.684342 66 15.220163
0.102013 19.500000 9.684342 61 15.342163
0.104014 16.500000 6.408133 56 15.454219
0.106014 15.150000 4.491431 52 15.558219
0.108014 15.150000 2.197832 47 15.652219
0.110014 15.650000 2.388780 42 15.736219
0.112014 15.350000 3.343961 37 15.810219
0.114014 14.700000 5.640710 32 15.874219
0.116014 12.700000 6.792270 27 15.928219
0.118015 10.100000 8.332068 22 15.972241
0.120015 8.750000 8.524946 17 16.006241
0.122015 5.850000 8.139284 12 16.030241
0.124015 4.750000 6.216175 7 16.044241
0.126016 3.250000 3.917499 2 16.048243
0.128016 2.500000 3.152859 -2 16.044243
0.130016 2.250000 2.770758 -7 16.030243
0.132016 2.050000 3.535100 -12 16.006243
0.134016 1.750000 4.682839 -17 15.972243
0.136016 1.200000 7.561482 -22 15.928243
0.138016 -1.400000 8.717921 -27 15.874243
0.140016 -4.850000 9.104174 -32 15.810243
0.142016 -6.350000 6.984452 -37 15.736243
0.144016 -7.900000 5.640710 -42 15.652243
0.146016 -8.200000 4.108763 -47 15.558243
0.148016 -8.450000 3.343961 -52 15.454243
0.150016 -8.600000 3.343961 -57 15.340243
0.152016 -8.750000 3.535100 -61 15.218243
0.154017 -9.600000 3.917499 -66 15.086177
0.156017 -11.350000 5.065815 -71 14.944177
0.158017 -12.350000 6.984452 -76 14.792177
0.160017 -14.900000 7.946594 -80 14.632177
0.162017 -16.300000 7.561482 -85 14.462177
0.164017 -19.050000 5.449018 -89 14.284177
0.166017 -20.850000 4.108763 -94 14.096177
0.168017 -21.300000 2.388780 -98 13.900177
0.170017 -21.800000 2.961792 -102 13.696177
0.172017 -22.250000 3.726279 -107 13.482177
0.174017 -22.600000 5.257387 -111 13.260177
0.176017 -23.550000 5.832465 -115 13.030177
0.178017 -26.150000 7.369056 -119 12.792177
0.180017 -27.850000 7.176713 -123 12.546177
0.182017 -30.350000 6.408133 -127 12.292177
0.184018 -31.150000 4.108763 -131 12.030046
0.186018 -32.200000 3.152859 -135 11.760046
0.188018 -33.000000 3.152859 -138 11.484046
0.190018 -33.300000 2.770758 -142 11.200046
0.192018 -33.950000 2.770758 -145 10.910046
0.194018 -34.700000 3.343961 -149 10.612046
0.196018 -35.050000 5.065815 -152 10.308046
0.198018 -36.000000 6.024286 -155 9.998046
0.200018 -36.750000 6.408133 -158 9.682046
0.202018 -38.500000 5.832465 -161 9.360046
0.204018 -39.900000 5.065815 -164 9.032046
0.206018 -40.100000 3.152859 -167 8.698046
0.208018 -39.700000 2.006909 -170 8.358046
0.210018 -38.450000 2.006909 -172 8.014046
0.212018 -37.750000 3.726279 -175 7.664046
0.214018 -36.750000 4.682839 -177 7.310046
0.216019 -37.200000 5.640710 -179 6.951867
0.218019 -38.050000 5.832465 -182 6.587867
0.220019 -40.250000 5.640710 -184 6.219867
0.222020 -41.650000 4.108763 -185 5.849682
0.224020 -44.450000 2.197832 -187 5.475682
0.226020 -46.450000 1.434263 -189 5.097682
0.228020 -46.700000 0.861761 -190 4.717682
0.230020 -45.800000 1.243416 -192 4.333682
0.232020 -45.200000 4.108763 -193 3.947682
0.234020 -46.150000 6.216175 -194 3.559682
0.236020 -49.250000 5.640710 -195 3.169682
0.238020 -50.650000 3.343961 -196 2.777682
0.240020 -51.550000 3.152859 -197 2.383682
0.242020 -51.800000 3.343961 -198 1.987682
0.244020 -52.250000 2.770758 -198 1.591682
0.246020 -53.700000 1.625126 -199 1.193682
0.248020 -55.100000 1.434263 -199 0.795682
0.250020 -55.550000 1.243416 -199 0.397682
0.252020 -55.200000 0.480144 -199 -0.000318
0.254020 -52.650000 0.670949 -199 -0.398318
0.256020 -51.100000 4.108763 -199 -0.796318
0.258020 -49.500000 5.832465 -199 -1.194318
0.260020 -49.800000 5.640710 -198 -1.590318
0.262020 -51.250000 1.434263 -198 -1.986318
0.264020 -51.950000 -0.664646 -197 -2.380318
0.266020 -51.700000 -2.764448 -196 -2.772318
0.268020 -50.450000 -1.237112 -195 -3.162318
0.270020 -49.000000 0.289345 -194 -3.550318
0.272020 -48.550000 3.726279 -193 -3.936318
0.274020 -49.200000 4.491431 -192 -4.320318
0.276020 -51.700000 2.579755 -190 -4.700318
0.278020 -52.250000 -1.046279 -189 -5.078318
0.280020 -50.100000 -2.000602 -187 -5.452318
0.282020 -47.900000 -0.283042 -185 -5.822318
0.284020 -45.000000 2.579755 -184 -6.190318
0.286020 -45.500000 3.343961 -181 -6.552318
0.288020 -46.200000 1.816007 -179 -6.910318
0.290021 -46.750000 -0.092246 -177 -7.264495
0.292021 -45.300000 -4.293753 -175 -7.614495
0.294021 -44.600000 -3.337648 -172 -7.958495
0.296021 -44.900000 -0.664646 -170 -8.298495
0.298021 -45.600000 3.726279 -167 -8.632495
0.300021 -46.350000 3.917499 -164 -8.960495
0.302021 -45.250000 2.961792 -161 -9.282495
0.304021 -44.300000 -0.473841 -158 -9.598495
0.306021 -42.800000 -3.528786 -155 -9.908495
0.308021 -41.300000 -3.911182 -152 -10.212495
0.310021 -40.200000 -2.000602 -149 -10.510495
0.312021 -37.450000 -0.283042 -145 -10.800495
0.314021 -35.950000 2.770758 -142 -11.084495
0.316021 -36.200000 3.726279 -138 -11.360495
0.318021 -38.000000 2.388780 -135 -11.630495
0.320021 -38.650000 -2.382472 -131 -11.892495
0.322021 -37.700000 -4.676516 -127 -12.146495
0.324021 -34.850000 -3.719963 -123 -12.392495
0.326021 -33.700000 -0.855458 -119 -12.630495
0.328021 -33.000000 -0.092246 -115 -12.860495
0.330021 -32.750000 -0.473841 -111 -13.082495
0.332021 -32.000000 -1.618821 -107 -13.296495
0.334021 -29.600000 -2.000602 -102 -13.500495
0.336021 -28.350000 -2.382472 -98 -13.696495
0.338021 -27.400000 -1.809702 -94 -13.884495
0.340021 -27.650000 -1.618821 -89 -14.062495
0.342021 -27.100000 -1.618821 -85 -14.232495
0.344021 -24.250000 -1.237112 -80 -14.392495
0.346021 -21.650000 -0.855458 -75 -14.542495
0.348021 -21.250000 -0.855458 -71 -14.684495
0.350021 -21.400000 -1.237112 -66 -14.816495
0.352021 -20.400000 -2.000602 -61 -14.938495
0.354021 -19.450000 -1.809702 -56 -15.050495
0.356021 -18.000000 -1.427959 -52 -15.154495
0.358021 -17.800000 -0.283042 -47 -15.248495
0.360021 -17.400000 0.098549 -42 -15.332495
0.362021 -15.800000 -0.473841 -37 -15.406495
0.364021 -14.550000 -2.573446 -32 -15.470495
0.366021 -11.900000 -3.337648 -27 -15.524495
0.368021 -10.350000 -3.528786 -22 -15.568495
0.370021 -9.600000 -3.146547 -17 -15.602495
0.372021 -7.200000 -2.955481 -12 -15.626495
0.374021 -5.650000 -1.618821 -7 -15.640495
0.376021 -3.650000 0.670949 -2 -15.644495
0.378021 -3.350000 0.861761 2 -15.640495
0.380021 -3.050000 -1.237112 7 -15.626495
0.382021 -1.050000 -4.102445 12 -15.602495
0.384022 1.750000 -4.485109 17 -15.568478
0.386022 2.700000 -2.764448 22 -15.524478
0.388022 3.350000 -2.000602 27 -15.470478
0.390022 4.250000 -1.427959 32 -15.406478
0.392022 5.350000 -1.427959 37 -15.332478
0.394022 7.400000 -1.237112 42 -15.248478
0.396022 7.900000 -0.855458 47 -15.154478
0.398022 8.050000 -1.427959 52 -15.050478
0.400022 9.200000 -2.000602 57 -14.936478
0.402022 10.450000 -2.764448 61 -14.814478
0.404022 13.100000 -2.764448 66 -14.682478
0.406022 14.350000 -2.191525 71 -14.540478
0.408022 14.700000 -1.809702 76 -14.388478
0.410022 16.200000 -1.809702 80 -14.228478
0.412022 17.450000 -2.000602 85 -14.058478
0.414022 19.950000 -1.046279 89 -13.880478
0.416022 21.200000 -0.473841 94 -13.692478
0.418022 21.650000 -0.664646 98 -13.496478
0.420022 23.400000 -1.046279 102 -13.292478
0.422022 25.700000 -1.046279 107 -13.078478
0.424022 26.400000 -0.855458 111 -12.856478
0.426022 27.100000 -1.237112 115 -12.626478
0.428022 27.950000 -2.382472 119 -12.388478
0.430022 28.800000 -2.000602 123 -12.142478
0.432022 31.350000 -1.237112 127 -11.888478
0.434022 32.500000 0.098549 131 -11.626478
0.436022 33.950000 0.289345 135 -11.356478
0.438022 33.500000 -0.283042 138 -11.080478
0.440022 33.200000 -2.764448 142 -10.796478
