0.002230 -0.749939 0.696617 -0.599951 0 0.008875
0.004231 -0.649869 0.711557 -0.519895 0 0.017330
0.006232 -0.649771 0.725141 -0.519817 0 0.026034
0.008277 -0.749650 0.737317 -0.599720 0 0.034961
0.010278 -0.949506 0.748106 -0.759605 0 0.043530
0.012279 -0.949344 0.757992 -0.759475 0 0.052734
0.014388 -0.999162 0.766877 -0.799330 0 0.062366
0.016389 -1.148833 0.781686 -0.919067 0 0.071840
0.018390 -1.198336 0.801883 -0.958669 0 0.082595
0.020391 -1.297808 0.820463 -1.038246 0 0.093312
0.022391 -1.047253 0.838249 -0.837802 0 0.106346
0.024392 -0.896858 0.849181 -0.717486 0 0.118425
0.026512 -0.646644 0.854021 -0.517316 0 0.131255
0.028513 -0.646634 0.852993 -0.517308 0 0.140986
0.030514 -0.647071 0.841070 -0.517657 0 0.148697
0.032514 -0.647754 0.824465 -0.518203 0 0.155204
0.034514 -0.648450 0.808719 -0.518760 0 0.161490
0.036515 -0.798636 0.803532 -0.638909 0 0.168256
0.038587 -0.848276 0.808217 -0.678621 0 0.178374
0.040588 -0.747909 0.812880 -0.598327 0 0.189841
0.042588 -0.597534 0.817573 -0.478027 0 0.202099
0.044588 -0.596844 0.826572 -0.477475 0 0.213997
0.046589 -0.646143 0.835030 -0.516914 0 0.225344
0.048589 -0.695763 0.838629 -0.556610 0 0.235419
0.050589 -0.845718 0.837491 -0.676575 0 0.242740
0.052590 -0.795671 0.836463 -0.636536 0 0.252718
0.054590 -0.345621 0.836327 -0.276497 0 0.268835
0.056590 0.004805 0.840860 0.003844 0 0.285506
0.058590 0.255233 0.845700 0.204187 0 0.301203
0.060591 0.255664 0.850358 0.204531 0 0.313184
0.062592 0.206096 0.854748 0.164877 0 0.324341
0.064592 0.056111 0.854994 0.044889 0 0.332216
0.066592 -0.443871 0.854251 -0.355097 0 0.333327
0.068592 -0.543410 0.856881 -0.434728 0 0.342591
0.070592 -0.342946 0.859789 -0.274356 0 0.357577
0.072592 -0.292477 0.862682 -0.233982 0 0.369935
0.074592 -0.392477 0.861894 -0.313982 0 0.377786
0.076593 -0.642474 0.860629 -0.513979 0 0.382233
0.078593 -0.643950 0.849598 -0.515160 0 0.387012
0.080593 -0.545428 0.839104 -0.436343 0 0.393935
0.082593 -0.246395 0.832679 -0.197116 0 0.407135
0.084593 -0.046840 0.829952 -0.037472 0 0.420121
0.086593 0.002178 0.824345 0.001742 0 0.428295
0.088593 -0.048807 0.818811 -0.039045 0 0.434064
0.090593 -0.048125 0.822355 -0.038500 0 0.445790
0.092594 0.203690 0.832142 0.162952 0 0.467247
0.094594 0.606083 0.845325 0.484866 0 0.494911
0.096594 0.657890 0.855401 0.526312 0 0.512502
0.098594 0.609698 0.865111 0.487758 0 0.527544
0.100594 0.511505 0.874372 0.409204 0 0.541152
0.102594 0.612078 0.878129 0.489662 0 0.556959
0.104594 0.562020 0.879006 0.449616 0 0.566973
0.106595 0.411960 0.879578 0.329568 0 0.573922
0.108595 0.361897 0.880047 0.289518 0 0.583548
0.110595 0.311832 0.880414 0.249465 0 0.593064
0.112595 0.211765 0.880581 0.169412 0 0.600899
0.114595 -0.088301 0.880158 -0.070641 0 0.602114
0.116595 -0.287678 0.881848 -0.230142 0 0.607586
0.118595 -0.336355 0.885862 -0.269084 0 0.619284
0.120596 0.314261 0.888615 0.251409 0 0.652628
0.122596 0.514873 0.891705 0.411898 0 0.672263
0.124596 0.665480 0.895030 0.532384 0 0.690699
0.126597 0.715347 0.896032 0.572277 0 0.704241
0.128597 0.764460 0.894791 0.611568 0 0.716124
0.130597 1.162808 0.892073 0.930247 0 0.739062
0.132597 1.261911 0.891921 1.009529 0 0.753795
0.134597 0.962556 0.895726 0.770045 0 0.757470
0.136597 0.363198 0.898282 0.290559 0 0.748965
0.138597 0.164634 0.902611 0.131708 0 0.756139
0.140597 0.266069 0.907050 0.212855 0 0.774545
0.142597 0.267501 0.911404 0.214001 0 0.789287
0.144597 0.118110 0.913227 0.094488 0 0.796156
0.146597 -0.031282 0.914720 -0.025025 0 0.802616
0.148597 0.069327 0.916380 0.055461 0 0.819009
0.150597 0.170786 0.920297 0.136628 0 0.837587
0.152597 0.272242 0.924339 0.217794 0 0.856482
0.154597 0.222826 0.926158 0.178261 0 0.867333
0.156598 0.171646 0.923780 0.137317 0 0.874236
0.158598 0.170465 0.921448 0.136372 0 0.883183
0.160598 0.321081 0.923456 0.256864 0 0.902679
0.162598 0.620781 0.924044 0.496625 0 0.927502
0.164598 0.570476 0.924533 0.456381 0 0.937199
0.166598 0.470166 0.924823 0.376133 0 0.944434
0.168598 0.371726 0.928783 0.297381 0 0.955282
0.170598 0.476120 0.938633 0.380896 0 0.981245
0.172598 0.579551 0.946618 0.463641 0 1.005620
0.174598 0.783938 0.956761 0.627150 1 1.037211
0.176598 0.686368 0.962802 0.549094 1 1.050784
0.178598 0.786822 0.965234 0.629458 1 1.070053
0.180598 1.437261 0.968925 1.149809 1 1.117338
0.182598 1.587684 0.972872 1.270147 1 1.141340
0.184598 1.338091 0.976281 1.070473 1 1.145311
0.186598 0.885432 0.973347 0.708345 1 1.132043
0.188599 0.783793 0.972064 0.627035 1 1.137701
0.190599 0.882147 0.971006 0.705717 1 1.153639
0.192599 1.034676 0.977343 0.827741 1 1.180771
0.194599 1.086135 0.981940 0.868908 1 1.200995
0.196599 0.936519 0.984441 0.749215 1 1.208425
0.198599 0.885819 0.985084 0.708655 1 1.218836
0.200599 0.886192 0.987449 0.708953 1 1.233957
0.202599 1.287640 0.992293 1.030112 1 1.273758
0.204599 1.537970 0.995878 1.230376 1 1.304373
0.206599 1.738280 0.999825 1.390624 1 1.333035
0.208599 1.788568 1.003834 1.430854 1 1.353739
0.210599 1.739961 1.009376 1.391969 1 1.370913
0.212599 1.491335 1.014365 1.193068 1 1.376123
0.214599 1.392691 1.019103 1.114153 1 1.389447
0.216599 1.395181 1.025433 1.116145 1 1.410622
0.218600 1.447650 1.031794 1.158120 1 1.434911
0.220600 1.397761 1.034742 1.118209 1 1.449001
0.222600 1.146679 1.035556 0.917343 1 1.448385
0.224600 0.945586 1.035973 0.756469 1 1.449981
0.226600 0.944483 1.036391 0.755587 1 1.463462
0.228600 1.044572 1.038598 0.835658 1 1.485500
0.230600 1.645852 1.043554 1.316682 1 1.542251
0.232600 1.847107 1.048861 1.477685 1 1.575438
0.234600 1.898335 1.054218 1.518668 1 1.599653
0.236600 1.699539 1.059129 1.359632 1 1.607644
0.238600 1.299480 1.061654 1.039584 1 1.599397
0.240600 1.200658 1.065501 0.960526 1 1.611942
0.242600 1.250556 1.067879 1.000445 1 1.632036
0.244600 1.301707 1.071863 1.041366 1 1.654600
0.246600 1.001565 1.073697 0.801252 1 1.651114
0.248601 0.902696 1.076832 0.722157 1 1.662559
0.250601 1.203810 1.080533 0.963048 1 1.701547
0.252601 1.404903 1.084599 1.123922 1 1.734761
0.254601 1.355975 1.088530 1.084780 1 1.751107
0.256601 0.757035 1.091237 0.605628 1 1.727974
0.258601 0.706756 1.092340 0.565405 1 1.739706
0.260601 1.403790 1.091875 1.123032 1 1.801079
0.262602 1.752146 1.093586 1.401717 1 1.842114
0.264602 1.555885 1.100742 1.244708 1 1.853393
0.266602 0.960961 1.108103 0.768769 1 1.836519
0.268602 0.814650 1.113647 0.651720 1 1.848487
0.270602 0.915571 1.116446 0.732456 1 1.874011
0.272602 0.967857 1.120763 0.774285 1 1.898558
0.274602 0.770127 1.124647 0.616102 1 1.904240
0.276602 0.370991 1.126272 0.296792 1 1.891303
0.278602 0.271848 1.127685 0.217479 1 1.899911
0.280602 0.421287 1.127963 0.337029 1 1.925242
0.282602 0.422139 1.129657 0.337711 1 1.941836
0.284602 0.474409 1.132848 0.379527 1 1.964822
0.286602 0.580967 1.140434 0.464774 1 1.999318
0.288602 0.338948 1.148865 0.271158 1 2.008628
0.290602 0.248356 1.158426 0.198685 2 2.031470
0.292603 0.353367 1.163922 0.282694 2 2.062910
0.294603 0.556894 1.168381 0.445515 2 2.100603
0.296603 0.457465 1.169833 0.365972 2 2.109538
0.298603 -0.040487 1.171663 -0.032389 2 2.087229
0.300603 -0.088443 1.173380 -0.070754 2 2.100297
0.302603 0.062104 1.174006 0.049683 2 2.127512
0.304603 0.161148 1.173456 0.128918 2 2.148691
0.306603 0.014711 1.176713 0.011769 2 2.156527
0.308603 0.069777 1.181409 0.055822 2 2.183403
0.310603 0.023310 1.184610 0.018648 2 2.199377
0.312603 -0.023167 1.187687 -0.018533 2 2.215144
