0.000001 -22.850000 0.670949 199 0.398000
0.002001 -21.650000 4.491431 199 0.796000
0.003118 -21.650000 5.065815 199 1.194000
0.004220 -22.300000 4.300073 199 1.592000
0.005322 -22.550000 4.300073 199 1.990000
0.006461 -21.000000 2.197832 199 2.388000
0.007569 -16.800000 -0.664646 199 2.786000
0.008675 -9.350000 -3.146547 199 3.184000
0.009774 1.100000 -4.102445 199 3.582000
0.010872 1.100000 -2.000602 199 3.980000
0.011967 13.150000 1.816007 199 4.378000
0.013067 25.050000 7.753994 199 4.776000
0.014169 34.550000 12.406141 199 5.174000
0.015275 40.400000 12.015717 199 5.572000
0.016387 43.350000 12.015717 199 5.970000
0.017497 45.100000 8.910997 199 6.368000
0.018600 47.400000 3.535100 199 6.766000
0.019707 51.150000 -2.573446 199 7.164000
0.020807 56.350000 -5.442686 199 7.562000
0.021908 56.350000 -5.826130 199 7.960000
0.023008 62.100000 -3.337648 199 8.358000
0.024106 67.250000 2.006909 199 8.756000
0.025206 71.100000 7.946594 199 9.154000
0.026322 73.150000 12.601571 199 9.552000
0.027432 73.300000 12.601571 199 9.950000
0.028539 72.450000 14.564516 199 10.348000
0.029649 71.550000 12.797151 199 10.746000
0.030761 71.400000 8.139284 199 11.144000
0.031866 72.750000 1.816007 199 11.542000
0.032971 72.750000 -4.102445 199 11.940000
0.034076 75.100000 -6.978103 199 12.338000
0.035197 77.700000 -6.978103 199 12.736000
0.036312 79.600000 -4.293753 199 13.134000
0.037416 79.750000 0.289345 199 13.532000
0.038521 78.250000 0.289345 199 13.930000
0.039627 75.550000 4.874300 199 14.328000
0.040737 71.650000 9.684342 199 14.726000
0.041847 66.950000 13.581013 199 15.124000
0.042964 61.250000 14.959132 199 15.522000
0.044076 54.900000 12.601571 199 15.920000
0.045185 54.900000 7.946594 199 16.318000
0.046300 49.350000 1.625126 199 16.716000
0.047405 45.950000 -4.102445 199 17.114000
0.048514 45.500000 -6.593820 199 17.512000
0.049620 47.550000 -5.634376 199 17.910000
0.050727 50.750000 -5.634376 199 18.308000
0.051832 53.300000 -2.191525 199 18.706000
0.052943 54.350000 2.579755 199 19.104000
0.054053 54.050000 6.792270 199 19.502000
0.055160 52.650000 9.490844 199 19.900000
0.056268 52.650000 10.847757 199 20.298000
0.057376 51.050000 10.265515 199 20.696000
0.058485 49.800000 8.717921 199 21.094000
0.059591 49.150000 6.792270 199 21.492000
0.060701 49.350000 5.257387 199 21.890000
0.061807 50.250000 4.682839 199 22.288000
0.062918 51.200000 4.682839 199 22.686000
0.064023 51.550000 5.065815 199 23.084000
0.065135 51.000000 5.832465 199 23.482000
0.066250 49.600000 6.408133 199 23.880000
0.067357 48.050000 6.024286 199 24.278000
0.068461 48.050000 5.257387 199 24.676000
0.069564 47.000000 4.108763 199 25.074000
0.070665 47.150000 3.343961 199 25.472000
0.071771 48.200000 3.343961 199 25.870000
0.072875 49.750000 4.108763 199 26.268000
0.073985 51.250000 4.108763 199 26.666000
0.075104 52.150000 4.874300 199 27.064000
0.076222 52.700000 5.640710 199 27.462000
0.077328 53.050000 5.832465 199 27.860000
0.078434 53.300000 6.024286 199 28.258000
0.079536 53.300000 5.832465 199 28.656000
0.080639 53.650000 6.408133 198 29.052000
0.081741 53.800000 7.176713 198 29.448000
0.082851 53.650000 8.139284 198 29.844000
0.083957 53.300000 9.104174 198 30.240000
0.085059 52.550000 9.104174 198 30.636000
0.086174 51.650000 9.684342 198 31.032000
0.087531 50.550000 9.104174 198 31.428000
0.089006 49.600000 8.139284 198 31.824000
0.090088 49.000000 6.984452 198 32.220000
0.091165 48.650000 6.984452 198 32.616000
0.092243 48.850000 5.832465 198 33.012000
0.093318 49.250000 4.874300 198 33.408000
0.094393 49.850000 4.108763 198 33.804000
0.095467 49.850000 3.917499 198 34.200000
