0.002000 4.550000 -8.325698 199 0.398000
0.004000 -1.450000 -10.259110 199 0.796000
0.006000 -8.100000 -11.619424 198 1.192000
0.008000 -21.600000 -10.841340 196 1.584000
0.010000 -21.050000 -4.867974 193 1.970000
0.012000 -14.150000 12.992882 190 2.350000
0.014000 6.400000 21.183742 185 2.720000
0.016000 29.250000 18.949218 180 3.080000
0.018001 40.000000 0.480144 175 3.430175
0.020001 56.600000 -7.555124 168 3.766175
0.022002 63.100000 -12.009273 161 4.088336
0.024003 72.050000 -1.427959 154 4.396490
0.026004 74.750000 6.024286 145 4.686635
0.028004 73.200000 19.353165 136 4.958635
0.030005 66.050000 16.147436 127 5.212762
0.032006 59.500000 9.104174 117 5.446879
0.034006 58.000000 -5.826130 107 5.660879
0.036006 58.450000 -10.647140 96 5.852879
0.038007 59.900000 -10.647140 85 6.022964
0.040007 58.900000 2.770758 73 6.168964
0.042007 48.500000 11.431135 61 6.290964
0.044008 38.800000 18.144224 49 6.389013
0.046008 18.350000 5.832465 37 6.463013
0.048008 9.250000 -1.427959 24 6.511013
0.050009 9.700000 -7.940230 12 6.535025
0.052009 13.150000 -7.362701 0 6.535025
0.054009 12.150000 -0.664646 -12 6.511025
0.056009 9.350000 7.176713 -25 6.461025
0.058010 2.100000 8.524946 -37 6.386988
0.060010 -0.750000 4.874300 -49 6.288988
0.062010 -4.050000 2.388780 -61 6.166988
0.064011 -8.950000 3.152859 -73 6.020915
0.066011 -12.750000 4.491431 -85 5.850915
0.068011 -19.550000 2.961792 -96 5.658915
0.070011 -21.450000 2.770758 -107 5.444915
0.072011 -21.200000 3.343961 -117 5.210915
0.074012 -21.750000 3.152859 -127 4.956788
0.076012 -25.500000 1.243416 -137 4.682788
0.078012 -28.050000 0.098549 -145 4.392788
0.080012 -32.350000 0.289345 -154 4.084788
0.082012 -33.700000 2.388780 -161 3.762788
0.084012 -36.500000 6.600164 -168 3.426788
0.086012 -41.350000 8.139284 -175 3.076788
0.088012 -44.050000 6.408133 -181 2.714788
0.090013 -47.100000 3.535100 -186 2.342602
0.092013 -46.700000 -1.237112 -190 1.962602
0.094013 -46.800000 -0.855458 -193 1.576602
0.096013 -49.900000 0.098549 -196 1.184602
0.098013 -52.550000 0.480144 -198 0.788602
0.100013 -55.500000 0.480144 -199 0.390602
0.102013 -53.400000 1.434263 -199 -0.007398
0.104014 -51.750000 5.257387 -199 -0.405597
0.106014 -50.350000 7.176713 -198 -0.801597
0.108014 -51.400000 6.024286 -196 -1.193597
0.110014 -52.200000 1.052583 -193 -1.579597
0.112014 -52.750000 -1.809702 -190 -1.959597
0.114014 -51.150000 -4.867974 -185 -2.329597
0.116014 -49.650000 -2.382472 -180 -2.689597
0.118015 -46.850000 0.480144 -175 -3.039772
0.120015 -46.150000 6.216175 -168 -3.375772
0.122015 -46.900000 7.369056 -161 -3.697772
0.124015 -48.000000 5.449018 -154 -4.005772
0.126016 -47.600000 -0.473841 -145 -4.295917
0.128016 -44.400000 -2.573446 -136 -4.567917
0.130016 -39.550000 -2.573446 -127 -4.821917
0.132016 -37.400000 1.434263 -117 -5.055917
0.134016 -34.700000 2.961792 -107 -5.269917
0.136016 -33.700000 3.343961 -96 -5.461917
0.138016 -30.700000 0.670949 -85 -5.631917
0.140016 -26.150000 -1.046279 -73 -5.777917
0.142016 -24.050000 -2.191525 -61 -5.899917
0.144016 -21.200000 0.861761 -49 -5.997917
0.146016 -19.950000 2.579755 -37 -6.071917
0.148016 -19.000000 3.152859 -24 -6.119917
0.150016 -15.500000 2.388780 -12 -6.143917
0.152016 -10.550000 -0.283042 0 -6.143917
0.154017 -7.950000 -2.000602 12 -6.119905
0.156017 -2.700000 -2.382472 25 -6.069905
0.158017 -0.250000 -1.046279 37 -5.995905
0.160017 3.600000 2.006909 49 -5.897905
0.162017 6.100000 3.343961 61 -5.775905
0.164017 7.150000 4.300073 73 -5.629905
0.166017 9.250000 4.108763 85 -5.459905
0.168017 11.500000 1.816007 96 -5.267905
0.170017 13.200000 -1.237112 107 -5.053905
0.172017 17.450000 -2.191525 117 -4.819905
0.174017 19.800000 -1.237112 127 -4.565905
0.176017 23.900000 1.052583 137 -4.291905
0.178017 26.850000 2.006909 145 -4.001905
0.180017 28.100000 2.388780 154 -3.693905
0.182017 30.500000 2.197832 161 -3.371905
0.184018 33.350000 2.388780 168 -3.035737
0.186018 35.050000 2.770758 175 -2.685737
0.188018 38.700000 2.770758 181 -2.323737
0.190018 40.150000 2.388780 186 -1.951737
0.192018 42.550000 0.861761 190 -1.571737
0.194018 45.450000 -0.092246 193 -1.185737
0.196018 47.400000 -0.855458 196 -0.793737
0.198018 50.750000 1.052583 198 -0.397737
0.200018 51.650000 2.388780 199 0.000263
0.202018 51.400000 3.726279 199 0.398263
0.204018 50.400000 3.726279 199 0.796263
0.206018 49.600000 2.770758 198 1.192263
0.208018 49.500000 1.052583 196 1.584263
0.210018 50.900000 0.861761 193 1.970263
0.212018 52.250000 1.625126 190 2.350263
0.214018 54.000000 2.388780 185 2.720263
0.216019 53.250000 2.388780 180 3.080443
0.218019 52.550000 1.434263 175 3.430443
0.220019 51.600000 1.052583 168 3.766443
0.222019 51.450000 1.052583 161 4.088443
0.224019 51.300000 2.770758 153 4.394443
0.226019 50.100000 4.108763 145 4.684443
0.228019 49.050000 5.257387 136 4.956443
0.230019 46.400000 4.300073 127 5.210443
0.232019 44.200000 3.343961 117 5.444443
0.234019 43.500000 1.052583 107 5.658443
0.236019 42.600000 0.098549 96 5.850443
0.238019 41.900000 1.052583 84 6.018443
0.240019 40.600000 4.682839 73 6.164443
0.242019 33.900000 6.216175 61 6.286443
0.244019 24.050000 4.491431 49 6.384443
0.246020 19.800000 -0.473841 37 6.458480
0.248020 15.300000 -1.427959 24 6.506480
0.250020 14.600000 1.243416 12 6.530480
0.252020 12.200000 5.832465 0 6.530480
0.254020 7.200000 6.216175 -12 6.506480
0.256020 4.850000 3.152859 -25 6.456480
0.258020 2.450000 1.816007 -37 6.382480
0.260020 0.200000 2.197832 -49 6.284480
0.262020 -2.700000 3.535100 -61 6.162480
0.264020 -10.250000 3.535100 -73 6.016480
0.266020 -13.400000 2.579755 -85 5.846480
0.268020 -16.200000 3.152859 -96 5.654480
0.270020 -17.400000 3.535100 -107 5.440480
0.272020 -18.800000 2.961792 -117 5.206480
0.274020 -22.950000 2.006909 -127 4.952480
0.276020 -27.050000 2.006909 -137 4.678480
0.278020 -29.100000 3.343961 -145 4.388480
0.280020 -33.350000 3.535100 -154 4.080480
0.282020 -36.200000 3.535100 -161 3.758480
0.284020 -36.800000 4.300073 -168 3.422480
0.286020 -38.850000 4.682839 -175 3.072480
0.288020 -40.750000 2.961792 -181 2.710480
0.290021 -44.950000 -0.473841 -186 2.338294
0.292021 -46.750000 -1.046279 -190 1.958294
0.294021 -47.000000 1.243416 -193 1.572294
0.296021 -48.600000 2.579755 -196 1.180294
0.298021 -52.450000 2.388780 -198 0.784294
0.300021 -54.150000 1.243416 -199 0.386294
0.302021 -54.400000 1.434263 -199 -0.011706
0.304021 -53.400000 3.535100 -199 -0.409706
0.306021 -52.500000 4.874300 -198 -0.805706
0.308021 -54.200000 4.300073 -196 -1.197706
0.310021 -54.700000 1.243416 -193 -1.583706
0.312021 -52.850000 -1.046279 -190 -1.963706
0.314021 -48.600000 -0.664646 -185 -2.333706
0.316021 -47.050000 2.197832 -180 -2.693706
0.318021 -46.650000 3.152859 -175 -3.043706
0.320021 -47.650000 3.343961 -168 -3.379706
0.322021 -47.800000 2.197832 -161 -3.701706
0.324021 -46.950000 1.625126 -153 -4.007706
0.326021 -46.400000 0.670949 -145 -4.297706
0.328021 -44.600000 0.289345 -136 -4.569706
0.330021 -41.650000 0.670949 -127 -4.823706
0.332021 -39.700000 1.434263 -117 -5.057706
0.334021 -35.650000 1.434263 -107 -5.271706
0.336021 -32.050000 0.670949 -96 -5.463706
