0.000000 -16.950000 -8.711545 200 0.400000
0.002001 -13.800000 -10.065274 199 0.798000
0.003239 -12.000000 -10.647140 198 1.194000
0.004439 -10.050000 -12.009273 198 1.590000
0.005636 -6.900000 -14.558005 196 1.982000
0.006830 -1.850000 -17.936936 195 2.372000
0.008025 5.150000 -19.751417 193 2.758000
0.009218 5.150000 -18.740957 191 3.140000
0.010415 13.300000 -14.952608 189 3.518000
0.011647 21.000000 -9.484454 186 3.890000
0.012842 27.300000 -3.719963 183 4.256000
0.014035 31.650000 1.243416 180 4.616000
0.015225 34.350000 5.449018 177 4.970000
0.016420 35.650000 8.910997 173 5.316000
0.017614 36.000000 11.236545 170 5.656000
0.018811 35.750000 12.992882 166 5.988000
0.020008 35.050000 13.777378 161 6.310000
0.021212 34.100000 13.777378 157 6.624000
0.022419 33.100000 13.188767 152 6.928000
0.023615 32.000000 11.820718 147 7.222000
0.024811 31.150000 10.459473 142 7.506000
0.026005 30.650000 8.524946 136 7.778000
0.027198 30.450000 6.600164 131 8.040000
0.028391 30.850000 4.874300 125 8.290000
0.029585 31.750000 2.770758 119 8.528000
0.030780 33.050000 1.625126 113 8.754000
0.031974 34.800000 0.861761 107 8.968000
0.033170 36.650000 0.098549 100 9.168000
0.034367 38.350000 -0.283042 94 9.356000
0.035561 39.900000 -0.283042 87 9.530000
0.036754 41.050000 -0.664646 80 9.690000
0.037947 42.050000 -1.618821 73 9.836000
0.039136 42.900000 -2.573446 66 9.968000
0.040328 43.900000 -3.528786 59 10.086000
0.041524 45.150000 -4.676516 52 10.190000
0.042759 46.500000 -5.442686 45 10.280000
0.043956 47.850000 -5.634376 37 10.354000
0.045155 48.550000 -4.293753 30 10.414000
0.046352 48.200000 -2.000602 22 10.458000
0.047550 46.400000 0.670949 15 10.488000
0.048744 43.250000 2.770758 7 10.502000
0.049938 39.100000 3.343961 0 10.502000
0.051130 34.450000 2.197832 -7 10.488000
0.052327 30.000000 0.480144 -14 10.460000
0.053523 26.000000 -1.237112 -22 10.416000
0.054717 22.450000 -2.573446 -29 10.358000
0.055916 19.300000 -2.764448 -36 10.286000
0.057112 16.350000 -2.573446 -44 10.198000
0.058309 13.200000 -2.000602 -51 10.096000
0.059503 9.800000 -1.427959 -58 9.980000
0.060695 9.800000 -0.664646 -65 9.850000
0.061889 6.050000 0.098549 -72 9.706000
0.063079 1.950000 0.480144 -79 9.548000
0.064270 -2.350000 0.670949 -86 9.376000
0.065458 -6.800000 1.052583 -93 9.190000
0.066650 -11.200000 0.670949 -99 8.992000
0.067841 -15.350000 0.098549 -106 8.780000
0.069038 -19.150000 -1.046279 -112 8.556000
0.070231 -22.050000 -2.764448 -118 8.320000
0.071424 -24.100000 -3.719963 -124 8.072000
0.072617 -25.400000 -3.528786 -130 7.812000
0.073809 -26.400000 -2.000602 -136 7.540000
0.074999 -27.450000 0.098549 -141 7.258000
0.076190 -29.000000 1.816007 -146 6.966000
0.077381 -30.950000 2.197832 -151 6.664000
0.078573 -33.050000 1.625126 -156 6.352000
0.079763 -34.850000 0.670949 -160 6.032000
0.080955 -36.200000 0.098549 -165 5.702000
0.082150 -37.100000 -0.092246 -169 5.364000
0.083343 -37.700000 -0.092246 -173 5.018000
0.084539 -38.450000 0.289345 -176 4.666000
0.085730 -39.300000 1.052583 -180 4.306000
0.086921 -40.350000 1.816007 -183 3.940000
0.088115 -41.650000 1.816007 -186 3.568000
0.089308 -43.150000 1.625126 -188 3.192000
0.090500 -44.750000 0.861761 -191 2.810000
0.091698 -46.200000 -0.473841 -193 2.424000
0.092895 -47.450000 -1.046279 -195 2.034000
0.094088 -48.300000 -1.046279 -196 1.642000
0.095282 -49.150000 -0.664646 -197 1.248000
0.096472 -50.000000 0.861761 -198 0.852000
0.097664 -51.150000 2.006909 -199 0.454000
0.098856 -52.500000 2.388780 -199 0.056000
0.100049 -53.800000 2.197832 -199 -0.342000
0.101241 -54.700000 0.670949 -199 -0.740000
0.102419 -54.700000 -1.427959 -199 -1.138000
0.103582 -55.000000 -3.146547 -198 -1.534000
0.104745 -54.450000 -4.102445 -197 -1.928000
0.105910 -53.300000 -3.911182 -196 -2.320000
0.107072 -51.850000 -2.764448 -195 -2.710000
0.108235 -50.250000 -1.237112 -193 -3.096000
0.109399 -49.000000 -0.283042 -191 -3.478000
0.110561 -48.300000 0.098549 -189 -3.856000
0.111768 -47.850000 0.098549 -186 -4.228000
0.112963 -47.700000 -0.092246 -183 -4.594000
0.114158 -47.450000 -0.283042 -180 -4.954000
0.115352 -47.100000 0.098549 -177 -5.308000
0.116644 -46.900000 0.670949 -173 -5.654000
0.117840 -46.900000 1.243416 -169 -5.992000
0.119035 -47.300000 1.434263 -165 -6.322000
0.120230 -48.050000 0.861761 -160 -6.642000
0.121423 -48.950000 -0.283042 -156 -6.954000
0.122616 -49.650000 -2.000602 -151 -7.256000
0.123810 -50.000000 -2.000602 -146 -7.548000
0.125000 -49.850000 -3.528786 -141 -7.830000
0.126192 -48.950000 -4.485109 -136 -8.102000
0.127385 -47.500000 -4.676516 -130 -8.362000
0.128579 -45.550000 -4.102445 -124 -8.610000
0.129772 -43.400000 -3.528786 -118 -8.846000
0.130963 -41.450000 -2.573446 -112 -9.070000
0.132159 -39.650000 -2.000602 -106 -9.282000
0.133352 -38.150000 -2.000602 -99 -9.480000
0.134546 -36.700000 -2.000602 -93 -9.666000
0.135739 -35.050000 -2.764448 -86 -9.838000
0.136932 -33.350000 -3.146547 -79 -9.996000
0.138124 -31.350000 -3.146547 -72 -10.140000
0.139319 -29.250000 -2.764448 -65 -10.270000
0.140515 -27.300000 -2.382472 -58 -10.386000
0.141749 -25.250000 -1.809702 -51 -10.488000
0.142948 -23.250000 -1.618821 -43 -10.574000
0.144143 -21.250000 -1.237112 -36 -10.646000
0.145339 -19.100000 -1.237112 -29 -10.704000
0.146536 -19.100000 -1.046279 -21 -10.746000
0.147733 -17.000000 -0.855458 -14 -10.774000
0.148929 -14.900000 -0.473841 -6 -10.786000
0.150124 -12.850000 -0.092246 0 -10.786000
0.151321 -10.850000 0.480144 8 -10.770000
0.152519 -8.700000 0.670949 15 -10.740000
0.153714 -6.650000 0.861761 23 -10.694000
0.154911 -4.700000 0.861761 30 -10.634000
0.156101 -2.850000 0.480144 38 -10.558000
0.157296 -1.250000 -0.092246 45 -10.468000
0.158491 0.450000 -0.855458 52 -10.364000
0.159687 2.250000 -1.618821 59 -10.246000
0.160878 4.200000 -2.573446 67 -10.112000
0.162071 6.350000 -3.337648 74 -9.964000
0.163260 8.650000 -3.911182 80 -9.804000
0.164451 11.100000 -4.102445 87 -9.630000
0.165644 13.750000 -4.102445 94 -9.442000
0.166837 16.700000 -3.911182 100 -9.242000
0.168035 19.750000 -3.146547 107 -9.028000
0.169228 22.700000 -2.191525 113 -8.802000
0.170423 25.450000 -2.191525 119 -8.564000
0.171652 27.950000 -1.618821 125 -8.314000
0.172850 30.250000 -1.046279 131 -8.052000
0.174045 32.400000 -0.473841 137 -7.778000
0.175241 34.250000 0.480144 142 -7.494000
0.176435 35.700000 1.243416 147 -7.200000
0.177662 36.750000 2.006909 152 -6.896000
0.178856 37.400000 2.197832 157 -6.582000
0.180053 37.850000 1.816007 161 -6.260000
0.181241 38.350000 0.861761 166 -5.928000
0.182437 39.200000 -0.473841 170 -5.588000
0.183629 40.400000 -1.618821 174 -5.240000
0.184821 41.950000 -2.382472 177 -4.886000
0.186012 43.450000 -2.573446 180 -4.526000
0.187206 44.650000 -2.573446 184 -4.158000
0.188401 45.650000 -2.955481 186 -3.786000
0.189594 46.400000 -2.955481 189 -3.408000
0.190789 47.350000 -3.146547 191 -3.026000
0.191984 48.500000 -3.528786 193 -2.640000
0.193178 49.650000 -3.146547 195 -2.250000
0.194372 49.650000 -2.764448 196 -1.858000
0.195566 50.900000 -2.191525 198 -1.462000
0.196758 52.050000 -1.618821 198 -1.066000
0.197952 53.050000 -1.237112 199 -0.668000
0.199147 54.050000 -0.664646 199 -0.270000
0.200339 54.850000 0.098549 199 0.128000
0.201536 55.050000 1.052583 199 0.526000
0.202735 54.600000 1.816007 199 0.924000
0.203928 53.700000 2.006909 198 1.320000
0.205120 52.500000 1.434263 197 1.714000
0.206315 51.400000 0.289345 196 2.106000
0.207507 51.050000 -0.855458 194 2.494000
0.208701 51.150000 -1.618821 192 2.878000
0.209896 51.700000 -1.427959 190 3.258000
0.211092 52.350000 -0.855458 187 3.632000
0.212410 52.550000 -0.092246 184 4.000000
0.213575 52.250000 0.480144 182 4.364000
0.214737 51.450000 0.670949 178 4.720000
0.215901 50.350000 0.480144 175 5.070000
0.217062 49.300000 -0.283042 171 5.412000
